Entity,Code,Year,Under fifteen mortality - Number of deaths 
Sub-Saharan Africa (UNICEF),,2003,4374160
Sub-Saharan Africa (UNICEF),,2004,4296050
Sub-Saharan Africa (UNICEF),,2005,4222024
Sub-Saharan Africa (UNICEF),,2006,4153923
Sub-Saharan Africa (UNICEF),,2007,4081402
Sub-Saharan Africa (UNICEF),,2008,4013157
Sub-Saharan Africa (UNICEF),,2009,3941853
Sub-Saharan Africa (UNICEF),,2010,3878943
Sub-Saharan Africa (UNICEF),,2011,3822341
Sub-Saharan Africa (UNICEF),,2012,3764530
Sub-Saharan Africa (UNICEF),,2013,3711215
Sub-Saharan Africa (UNICEF),,2014,3667889
Sudan,SDN,1990,136058
Sudan,SDN,1991,134552
Sudan,SDN,1992,132736
Sudan,SDN,1993,130577
Sudan,SDN,1994,128425
Sudan,SDN,1995,126392
Sudan,SDN,1996,124311
Sudan,SDN,1997,121910
Sudan,SDN,1998,119489
Sudan,SDN,1999,117230
Sudan,SDN,2000,115124
Sudan,SDN,2001,113028
Sudan,SDN,2002,110711
Sudan,SDN,2003,108136
Sudan,SDN,2004,105385
Sudan,SDN,2005,102921
Sudan,SDN,2006,101692
Sudan,SDN,2007,101657
Sudan,SDN,2008,103226
Sudan,SDN,2009,101991
Sudan,SDN,2010,101973
Sudan,SDN,2011,101270
Sudan,SDN,2012,99746
Sudan,SDN,2013,98615
Sudan,SDN,2014,97953
Suriname,SUR,1990,618
Suriname,SUR,1991,596
Suriname,SUR,1992,573
Suriname,SUR,1993,548
Suriname,SUR,1994,521
Suriname,SUR,1995,497
Suriname,SUR,1996,476
Suriname,SUR,1997,455
Suriname,SUR,1998,435
Suriname,SUR,1999,419
Suriname,SUR,2000,402
Suriname,SUR,2001,391
Suriname,SUR,2002,379
Suriname,SUR,2003,367
Suriname,SUR,2004,356
Suriname,SUR,2005,345
Suriname,SUR,2006,336
Suriname,SUR,2007,327
Suriname,SUR,2008,317
Suriname,SUR,2009,308
Suriname,SUR,2010,301
Suriname,SUR,2011,293
Suriname,SUR,2012,285
Suriname,SUR,2013,278
Suriname,SUR,2014,271
Sweden,SWE,1990,961
Sweden,SWE,1991,938
Sweden,SWE,1992,883
Sweden,SWE,1993,811
Sweden,SWE,1994,733
Sweden,SWE,1995,658
Sweden,SWE,1996,594
Sweden,SWE,1997,549
Sweden,SWE,1998,523
Sweden,SWE,1999,509
Sweden,SWE,2000,503
Sweden,SWE,2001,500
Sweden,SWE,2002,498
Sweden,SWE,2003,497
Sweden,SWE,2004,487
Sweden,SWE,2005,473
Sweden,SWE,2006,461
Sweden,SWE,2007,451
Sweden,SWE,2008,441
Sweden,SWE,2009,433
Sweden,SWE,2010,431
Sweden,SWE,2011,426
Sweden,SWE,2012,419
Sweden,SWE,2013,418
Sweden,SWE,2014,419
Switzerland,CHE,1990,806
Switzerland,CHE,1991,788
Switzerland,CHE,1992,766
Switzerland,CHE,1993,733
Switzerland,CHE,1994,689
Switzerland,CHE,1995,657
Switzerland,CHE,1996,634
Switzerland,CHE,1997,611
Switzerland,CHE,1998,585
Switzerland,CHE,1999,567
Switzerland,CHE,2000,551
Switzerland,CHE,2001,524
Switzerland,CHE,2002,497
Switzerland,CHE,2003,481
Switzerland,CHE,2004,468
Switzerland,CHE,2005,456
Switzerland,CHE,2006,444
Switzerland,CHE,2007,434
Switzerland,CHE,2008,428
Switzerland,CHE,2009,427
Switzerland,CHE,2010,425
Switzerland,CHE,2011,425
Switzerland,CHE,2012,424
Switzerland,CHE,2013,422
Switzerland,CHE,2014,423
Syria,SYR,1990,19808
Syria,SYR,1991,19160
Syria,SYR,1992,18521
Syria,SYR,1993,18031
Syria,SYR,1994,17561
Syria,SYR,1995,16994
Syria,SYR,1996,16351
Syria,SYR,1997,15692
Syria,SYR,1998,15074
Syria,SYR,1999,14517
Syria,SYR,2000,13987
Syria,SYR,2001,13619
Syria,SYR,2002,13328
Syria,SYR,2003,13052
Syria,SYR,2004,12886
Syria,SYR,2005,12851
Syria,SYR,2006,12894
Syria,SYR,2007,13302
Syria,SYR,2008,14077
Syria,SYR,2009,14341
Syria,SYR,2010,14235
Syria,SYR,2011,15232
Syria,SYR,2012,30420
Syria,SYR,2013,37110
Syria,SYR,2014,36231
Tajikistan,TJK,1990,23675
Tajikistan,TJK,1991,24720
Tajikistan,TJK,1992,26000
Tajikistan,TJK,1993,26452
Tajikistan,TJK,1994,26485
Tajikistan,TJK,1995,25938
Tajikistan,TJK,1996,24797
Tajikistan,TJK,1997,22766
Tajikistan,TJK,1998,21121
Tajikistan,TJK,1999,19343
Tajikistan,TJK,2000,17563
Tajikistan,TJK,2001,16058
Tajikistan,TJK,2002,14708
Tajikistan,TJK,2003,13400
Tajikistan,TJK,2004,12298
Tajikistan,TJK,2005,11463
Tajikistan,TJK,2006,10828
Tajikistan,TJK,2007,10427
Tajikistan,TJK,2008,10239
Tajikistan,TJK,2009,10231
Tajikistan,TJK,2010,10279
Tajikistan,TJK,2011,10306
Tajikistan,TJK,2012,10266
Tajikistan,TJK,2013,10263
Tajikistan,TJK,2014,10282
Tanzania,TZA,1990,205468
Tanzania,TZA,1991,206975
Tanzania,TZA,1992,208632
Tanzania,TZA,1993,209840
Tanzania,TZA,1994,211779
Tanzania,TZA,1995,214392
Tanzania,TZA,1996,215642
Tanzania,TZA,1997,213864
Tanzania,TZA,1998,210498
Tanzania,TZA,1999,205355
Tanzania,TZA,2000,198908
Tanzania,TZA,2001,191876
Tanzania,TZA,2002,184259
Tanzania,TZA,2003,177048
Tanzania,TZA,2004,171154
Tanzania,TZA,2005,166092
Tanzania,TZA,2006,161705
Tanzania,TZA,2007,156476
Tanzania,TZA,2008,152121
Tanzania,TZA,2009,147345
Tanzania,TZA,2010,143610
Tanzania,TZA,2011,139666
Tanzania,TZA,2012,136394
Tanzania,TZA,2013,134808
Tanzania,TZA,2014,134140
Thailand,THA,1990,47512
Thailand,THA,1991,45053
Thailand,THA,1992,42924
Thailand,THA,1993,40828
Thailand,THA,1994,38641
Thailand,THA,1995,36395
Thailand,THA,1996,34382
Thailand,THA,1997,32503
Thailand,THA,1998,30285
Thailand,THA,1999,27820
Thailand,THA,2000,25769
Thailand,THA,2001,24318
Thailand,THA,2002,23131
Thailand,THA,2003,22076
Thailand,THA,2004,22182
Thailand,THA,2005,20141
Thailand,THA,2006,19182
Thailand,THA,2007,18231
Thailand,THA,2008,17393
Thailand,THA,2009,16523
Thailand,THA,2010,15700
Thailand,THA,2011,14981
Thailand,THA,2012,14253
Thailand,THA,2013,13448
Thailand,THA,2014,12661
Togo,TGO,1990,26772
Togo,TGO,1991,26930
Togo,TGO,1992,27045
Togo,TGO,1993,27103
Togo,TGO,1994,26348
Togo,TGO,1995,25955
Togo,TGO,1996,25962
Togo,TGO,1997,25859
Togo,TGO,1998,25698
Togo,TGO,1999,25628
Togo,TGO,2000,25563
Togo,TGO,2001,25444
Togo,TGO,2002,25286
Togo,TGO,2003,25074
Togo,TGO,2004,24787
Togo,TGO,2005,24536
Togo,TGO,2006,24384
Togo,TGO,2007,24333
Togo,TGO,2008,24243
Togo,TGO,2009,24106
Togo,TGO,2010,23969
Togo,TGO,2011,23688
Togo,TGO,2012,23235
Togo,TGO,2013,22778
Togo,TGO,2014,22341
Tonga,TON,1990,77
Tonga,TON,1991,74
Tonga,TON,1992,73
Tonga,TON,1993,71
Tonga,TON,1994,70
Tonga,TON,1995,69
Tonga,TON,1996,67
Tonga,TON,1997,65
Tonga,TON,1998,64
Tonga,TON,1999,64
Tonga,TON,2000,62
Tonga,TON,2001,60
Tonga,TON,2002,60
Tonga,TON,2003,59
Tonga,TON,2004,59
Tonga,TON,2005,58
Tonga,TON,2006,56
Tonga,TON,2007,54
Tonga,TON,2008,53
Tonga,TON,2009,51
Tonga,TON,2010,49
Tonga,TON,2011,48
Tonga,TON,2012,46
Tonga,TON,2013,44
Tonga,TON,2014,43
Trinidad and Tobago,TTO,1990,942
Trinidad and Tobago,TTO,1991,888
Trinidad and Tobago,TTO,1992,848
Trinidad and Tobago,TTO,1993,808
Trinidad and Tobago,TTO,1994,771
Trinidad and Tobago,TTO,1995,737
Trinidad and Tobago,TTO,1996,708
Trinidad and Tobago,TTO,1997,687
Trinidad and Tobago,TTO,1998,671
Trinidad and Tobago,TTO,1999,663
Trinidad and Tobago,TTO,2000,657
Trinidad and Tobago,TTO,2001,648
Trinidad and Tobago,TTO,2002,638
Trinidad and Tobago,TTO,2003,625
Trinidad and Tobago,TTO,2004,613
Trinidad and Tobago,TTO,2005,599
Trinidad and Tobago,TTO,2006,590
Trinidad and Tobago,TTO,2007,582
Trinidad and Tobago,TTO,2008,570
Trinidad and Tobago,TTO,2009,551
Trinidad and Tobago,TTO,2010,533
Trinidad and Tobago,TTO,2011,518
Trinidad and Tobago,TTO,2012,503
Trinidad and Tobago,TTO,2013,483
Trinidad and Tobago,TTO,2014,464
Tunisia,TUN,1990,13868
Tunisia,TUN,1991,13167
Tunisia,TUN,1992,12410
Tunisia,TUN,1993,11614
Tunisia,TUN,1994,10786
Tunisia,TUN,1995,9884
Tunisia,TUN,1996,8977
Tunisia,TUN,1997,8120
Tunisia,TUN,1998,7336
Tunisia,TUN,1999,6632
Tunisia,TUN,2000,6065
Tunisia,TUN,2001,5621
Tunisia,TUN,2002,5247
Tunisia,TUN,2003,4965
Tunisia,TUN,2004,4743
Tunisia,TUN,2005,4552
Tunisia,TUN,2006,4382
Tunisia,TUN,2007,4249
Tunisia,TUN,2008,4161
Tunisia,TUN,2009,4118
Tunisia,TUN,2010,4127
Tunisia,TUN,2011,4193
Tunisia,TUN,2012,4262
Tunisia,TUN,2013,4303
Tunisia,TUN,2014,4327
Turkey,TUR,1990,116319
Turkey,TUR,1991,109405
Turkey,TUR,1992,102755
Turkey,TUR,1993,96787
Turkey,TUR,1994,91821
Turkey,TUR,1995,86788
Turkey,TUR,1996,82336
Turkey,TUR,1997,77771
Turkey,TUR,1998,72760
Turkey,TUR,1999,70906
Turkey,TUR,2000,62694
Turkey,TUR,2001,58637
Turkey,TUR,2002,53851
Turkey,TUR,2003,48558
Turkey,TUR,2004,44909
Turkey,TUR,2005,42052
Turkey,TUR,2006,39411
Turkey,TUR,2007,36630
Turkey,TUR,2008,33888
Turkey,TUR,2009,31343
Turkey,TUR,2010,28922
Turkey,TUR,2011,26769
Turkey,TUR,2012,24978
Turkey,TUR,2013,23486
Turkey,TUR,2014,22319
Turkmenistan,TKM,1990,10986
Turkmenistan,TKM,1991,10794
Turkmenistan,TKM,1992,10790
Turkmenistan,TKM,1993,10855
Turkmenistan,TKM,1994,10828
Turkmenistan,TKM,1995,10677
Turkmenistan,TKM,1996,10391
Turkmenistan,TKM,1997,9990
Turkmenistan,TKM,1998,9494
Turkmenistan,TKM,1999,8946
Turkmenistan,TKM,2000,8382
Turkmenistan,TKM,2001,7797
Turkmenistan,TKM,2002,7230
Turkmenistan,TKM,2003,6792
Turkmenistan,TKM,2004,6456
Turkmenistan,TKM,2005,6201
Turkmenistan,TKM,2006,6024
Turkmenistan,TKM,2007,5899
Turkmenistan,TKM,2008,5848
Turkmenistan,TKM,2009,5879
Turkmenistan,TKM,2010,5990
Turkmenistan,TKM,2011,6148
Turkmenistan,TKM,2012,6315
Turkmenistan,TKM,2013,6489
Turkmenistan,TKM,2014,6633
Turks and Caicos Islands,TCA,1990,5
Turks and Caicos Islands,TCA,1991,5
Turks and Caicos Islands,TCA,1992,5
Turks and Caicos Islands,TCA,1993,4
Turks and Caicos Islands,TCA,1994,4
Turks and Caicos Islands,TCA,1995,4
Turks and Caicos Islands,TCA,1996,4
Turks and Caicos Islands,TCA,1997,4
Turks and Caicos Islands,TCA,1998,4
Turks and Caicos Islands,TCA,1999,4
Turks and Caicos Islands,TCA,2000,4
Turks and Caicos Islands,TCA,2001,4
Turks and Caicos Islands,TCA,2002,3
Turks and Caicos Islands,TCA,2003,3
Turks and Caicos Islands,TCA,2004,3
Turks and Caicos Islands,TCA,2005,3
Turks and Caicos Islands,TCA,2006,3
Turks and Caicos Islands,TCA,2007,3
Turks and Caicos Islands,TCA,2008,3
Turks and Caicos Islands,TCA,2009,3
Turks and Caicos Islands,TCA,2010,2
Turks and Caicos Islands,TCA,2011,2
Turks and Caicos Islands,TCA,2012,2
Turks and Caicos Islands,TCA,2013,2
Turks and Caicos Islands,TCA,2014,2
Tuvalu,TUV,1990,18
Tuvalu,TUV,1991,18
Tuvalu,TUV,1992,18
Tuvalu,TUV,1993,17
Tuvalu,TUV,1994,17
Tuvalu,TUV,1995,16
Tuvalu,TUV,1996,16
Tuvalu,TUV,1997,15
Tuvalu,TUV,1998,14
Tuvalu,TUV,1999,13
Tuvalu,TUV,2000,13
Tuvalu,TUV,2001,12
Tuvalu,TUV,2002,12
Tuvalu,TUV,2003,11
Tuvalu,TUV,2004,11
Tuvalu,TUV,2005,11
Tuvalu,TUV,2006,10
Tuvalu,TUV,2007,10
Tuvalu,TUV,2008,10
Tuvalu,TUV,2009,9
Tuvalu,TUV,2010,9
Tuvalu,TUV,2011,9
Tuvalu,TUV,2012,9
Tuvalu,TUV,2013,9
Tuvalu,TUV,2014,9
Uganda,UGA,1990,169861
Uganda,UGA,1991,171720
Uganda,UGA,1992,173399
Uganda,UGA,1993,175440
Uganda,UGA,1994,177877
Uganda,UGA,1995,181016
Uganda,UGA,1996,183187
Uganda,UGA,1997,184429
Uganda,UGA,1998,184359
Uganda,UGA,1999,182987
Uganda,UGA,2000,180465
Uganda,UGA,2001,176448
Uganda,UGA,2002,171092
Uganda,UGA,2003,164698
Uganda,UGA,2004,157739
Uganda,UGA,2005,150613
Uganda,UGA,2006,143652
Uganda,UGA,2007,137234
Uganda,UGA,2008,131206
Uganda,UGA,2009,126114
Uganda,UGA,2010,120992
Uganda,UGA,2011,116171
Uganda,UGA,2012,110865
Uganda,UGA,2013,106152
Uganda,UGA,2014,102382
Ukraine,UKR,1990,16431
Ukraine,UKR,1991,16087
Ukraine,UKR,1992,15906
Ukraine,UKR,1993,15573
Ukraine,UKR,1994,15017
Ukraine,UKR,1995,14096
Ukraine,UKR,1996,13139
Ukraine,UKR,1997,12321
Ukraine,UKR,1998,11427
Ukraine,UKR,1999,10440
Ukraine,UKR,2000,9613
Ukraine,UKR,2001,8981
Ukraine,UKR,2002,8522
Ukraine,UKR,2003,8259
Ukraine,UKR,2004,8056
Ukraine,UKR,2005,7796
Ukraine,UKR,2006,7641
Ukraine,UKR,2007,7569
Ukraine,UKR,2008,7506
Ukraine,UKR,2009,7377
Ukraine,UKR,2010,6986
Ukraine,UKR,2011,6624
Ukraine,UKR,2012,6412
Ukraine,UKR,2013,6144
Ukraine,UKR,2014,5815
United Arab Emirates,ARE,1990,900
United Arab Emirates,ARE,1991,875
United Arab Emirates,ARE,1992,849
United Arab Emirates,ARE,1993,820
United Arab Emirates,ARE,1994,800
United Arab Emirates,ARE,1995,761
United Arab Emirates,ARE,1996,727
United Arab Emirates,ARE,1997,720
United Arab Emirates,ARE,1998,703
United Arab Emirates,ARE,1999,692
United Arab Emirates,ARE,2000,693
United Arab Emirates,ARE,2001,702
United Arab Emirates,ARE,2002,711
United Arab Emirates,ARE,2003,724
United Arab Emirates,ARE,2004,734
United Arab Emirates,ARE,2005,727
United Arab Emirates,ARE,2006,730
United Arab Emirates,ARE,2007,783
United Arab Emirates,ARE,2008,882
United Arab Emirates,ARE,2009,986
United Arab Emirates,ARE,2010,1066
United Arab Emirates,ARE,2011,1081
United Arab Emirates,ARE,2012,1051
United Arab Emirates,ARE,2013,1017
United Arab Emirates,ARE,2014,980
United Kingdom,GBR,1990,8584
United Kingdom,GBR,1991,8138
United Kingdom,GBR,1992,7640
United Kingdom,GBR,1993,7173
United Kingdom,GBR,1994,6785
United Kingdom,GBR,1995,6477
United Kingdom,GBR,1996,6260
United Kingdom,GBR,1997,6098
United Kingdom,GBR,1998,5927
United Kingdom,GBR,1999,5739
United Kingdom,GBR,2000,5526
United Kingdom,GBR,2001,5339
United Kingdom,GBR,2002,5214
United Kingdom,GBR,2003,5182
United Kingdom,GBR,2004,5196
United Kingdom,GBR,2005,5151
United Kingdom,GBR,2006,5103
United Kingdom,GBR,2007,5081
United Kingdom,GBR,2008,5033
United Kingdom,GBR,2009,4909
United Kingdom,GBR,2010,4768
United Kingdom,GBR,2011,4639
United Kingdom,GBR,2012,4507
United Kingdom,GBR,2013,4334
United Kingdom,GBR,2014,4183
United States,USA,1990,53745
United States,USA,1991,52761
United States,USA,1992,51036
United States,USA,1993,49203
United States,USA,1994,47373
United States,USA,1995,45629
United States,USA,1996,44148
United States,USA,1997,42992
United States,USA,1998,42214
United States,USA,1999,41690
United States,USA,2000,41416
United States,USA,2001,41002
United States,USA,2002,40355
United States,USA,2003,40046
United States,USA,2004,39803
United States,USA,2005,39434
United States,USA,2006,39306
United States,USA,2007,39143
United States,USA,2008,38387
United States,USA,2009,37114
United States,USA,2010,35697
United States,USA,2011,34521
United States,USA,2012,33766
United States,USA,2013,33220
United States,USA,2014,32898
Upper-middle-income countries,,1990,2656462
Upper-middle-income countries,,1991,2500805
Upper-middle-income countries,,1992,2282014
Upper-middle-income countries,,1993,2141608
Upper-middle-income countries,,1994,2015673
Upper-middle-income countries,,1995,1895002
Upper-middle-income countries,,1996,1777740
Upper-middle-income countries,,1997,1664236
Upper-middle-income countries,,1998,1557870
Upper-middle-income countries,,1999,1462888
Upper-middle-income countries,,2000,1381345
Upper-middle-income countries,,2001,1295008
Upper-middle-income countries,,2002,1200555
Upper-middle-income countries,,2003,1120565
Upper-middle-income countries,,2004,1055750
Upper-middle-income countries,,2005,998335
Upper-middle-income countries,,2006,944949
Upper-middle-income countries,,2007,894629
Upper-middle-income countries,,2008,858397
Upper-middle-income countries,,2009,805903
Upper-middle-income countries,,2010,759167
Upper-middle-income countries,,2011,717947
Upper-middle-income countries,,2012,688442
Upper-middle-income countries,,2013,657661
Upper-middle-income countries,,2014,626099
Uruguay,URY,1990,1442
Uruguay,URY,1991,1395
Uruguay,URY,1992,1372
Uruguay,URY,1993,1347
Uruguay,URY,1994,1331
Uruguay,URY,1995,1309
Uruguay,URY,1996,1270
Uruguay,URY,1997,1215
Uruguay,URY,1998,1150
Uruguay,URY,1999,1089
Uruguay,URY,2000,1039
Uruguay,URY,2001,997
Uruguay,URY,2002,969
Uruguay,URY,2003,937
Uruguay,URY,2004,893
Uruguay,URY,2005,849
Uruguay,URY,2006,797
Uruguay,URY,2007,741
Uruguay,URY,2008,693
Uruguay,URY,2009,654
Uruguay,URY,2010,623
Uruguay,URY,2011,598
Uruguay,URY,2012,578
Uruguay,URY,2013,559
Uruguay,URY,2014,537
Uzbekistan,UZB,1990,51436
Uzbekistan,UZB,1991,52433
Uzbekistan,UZB,1992,52809
Uzbekistan,UZB,1993,52545
Uzbekistan,UZB,1994,51832
Uzbekistan,UZB,1995,50942
Uzbekistan,UZB,1996,49374
Uzbekistan,UZB,1997,46883
Uzbekistan,UZB,1998,43735
Uzbekistan,UZB,1999,40434
Uzbekistan,UZB,2000,37475
Uzbekistan,UZB,2001,34763
Uzbekistan,UZB,2002,32254
Uzbekistan,UZB,2003,29648
Uzbekistan,UZB,2004,27390
Uzbekistan,UZB,2005,25602
Uzbekistan,UZB,2006,24131
Uzbekistan,UZB,2007,23171
Uzbekistan,UZB,2008,22380
Uzbekistan,UZB,2009,21405
Uzbekistan,UZB,2010,20062
Uzbekistan,UZB,2011,18611
Uzbekistan,UZB,2012,17451
Uzbekistan,UZB,2013,16722
Uzbekistan,UZB,2014,16230
Vanuatu,VUT,1990,231
Vanuatu,VUT,1991,225
Vanuatu,VUT,1992,222
Vanuatu,VUT,1993,219
Vanuatu,VUT,1994,216
Vanuatu,VUT,1995,213
Vanuatu,VUT,1996,212
Vanuatu,VUT,1997,212
Vanuatu,VUT,1998,211
Vanuatu,VUT,1999,211
Vanuatu,VUT,2000,212
Vanuatu,VUT,2001,213
Vanuatu,VUT,2002,216
Vanuatu,VUT,2003,219
Vanuatu,VUT,2004,222
Vanuatu,VUT,2005,226
Vanuatu,VUT,2006,231
Vanuatu,VUT,2007,237
Vanuatu,VUT,2008,244
Vanuatu,VUT,2009,253
Vanuatu,VUT,2010,261
Vanuatu,VUT,2011,269
Vanuatu,VUT,2012,275
Vanuatu,VUT,2013,279
Vanuatu,VUT,2014,279
Venezuela,VEN,1990,18849
Venezuela,VEN,1991,18320
Venezuela,VEN,1992,17899
Venezuela,VEN,1993,17584
Venezuela,VEN,1994,17335
Venezuela,VEN,1995,17038
Venezuela,VEN,1996,16597
Venezuela,VEN,1997,16065
Venezuela,VEN,1998,15513
Venezuela,VEN,1999,15026
Venezuela,VEN,2000,14632
Venezuela,VEN,2001,14346
Venezuela,VEN,2002,14122
Venezuela,VEN,2003,13868
Venezuela,VEN,2004,13539
Venezuela,VEN,2005,13199
Venezuela,VEN,2006,12875
Venezuela,VEN,2007,12589
Venezuela,VEN,2008,12378
Venezuela,VEN,2009,12263
Venezuela,VEN,2010,12223
Venezuela,VEN,2011,12227
Venezuela,VEN,2012,12288
Venezuela,VEN,2013,12440
Venezuela,VEN,2014,12658
Vietnam,VNM,1990,115683
Vietnam,VNM,1991,110037
Vietnam,VNM,1992,103764
Vietnam,VNM,1993,96818
Vietnam,VNM,1994,89304
Vietnam,VNM,1995,81247
Vietnam,VNM,1996,73468
Vietnam,VNM,1997,66836
Vietnam,VNM,1998,61316
Vietnam,VNM,1999,56853
Vietnam,VNM,2000,53602
Vietnam,VNM,2001,51011
Vietnam,VNM,2002,49043
Vietnam,VNM,2003,47221
Vietnam,VNM,2004,45540
Vietnam,VNM,2005,43960
Vietnam,VNM,2006,42249
Vietnam,VNM,2007,41081
Vietnam,VNM,2008,40483
Vietnam,VNM,2009,39873
Vietnam,VNM,2010,39281
Vietnam,VNM,2011,38946
Vietnam,VNM,2012,38884
Vietnam,VNM,2013,38914
Vietnam,VNM,2014,38724
West and Central Africa (UNICEF),,1990,2298468
West and Central Africa (UNICEF),,1991,2327751
West and Central Africa (UNICEF),,1992,2359338
West and Central Africa (UNICEF),,1993,2391910
West and Central Africa (UNICEF),,1994,2421766
West and Central Africa (UNICEF),,1995,2453630
West and Central Africa (UNICEF),,1996,2477832
West and Central Africa (UNICEF),,1997,2483900
West and Central Africa (UNICEF),,1998,2480268
West and Central Africa (UNICEF),,1999,2478377
West and Central Africa (UNICEF),,2000,2475948
West and Central Africa (UNICEF),,2001,2465708
West and Central Africa (UNICEF),,2002,2450760
West and Central Africa (UNICEF),,2003,2433343
West and Central Africa (UNICEF),,2004,2411890
West and Central Africa (UNICEF),,2005,2391334
West and Central Africa (UNICEF),,2006,2374740
West and Central Africa (UNICEF),,2007,2358340
West and Central Africa (UNICEF),,2008,2345758
West and Central Africa (UNICEF),,2009,2337053
West and Central Africa (UNICEF),,2010,2330152
West and Central Africa (UNICEF),,2011,2326970
West and Central Africa (UNICEF),,2012,2323426
West and Central Africa (UNICEF),,2013,2316668
West and Central Africa (UNICEF),,2014,2310436
Western Asia (SDG),,1990,346069
Western Asia (SDG),,1991,334845
Western Asia (SDG),,1992,324284
Western Asia (SDG),,1993,314663
Western Asia (SDG),,1994,306289
Western Asia (SDG),,1995,297020
Western Asia (SDG),,1996,286355
Western Asia (SDG),,1997,275469
Western Asia (SDG),,1998,264611
Western Asia (SDG),,1999,256832
Western Asia (SDG),,2000,242626
Western Asia (SDG),,2001,232266
Western Asia (SDG),,2002,221527
Western Asia (SDG),,2003,211275
Western Asia (SDG),,2004,203499
Western Asia (SDG),,2005,196657
Western Asia (SDG),,2006,190635
Western Asia (SDG),,2007,184718
Western Asia (SDG),,2008,178989
Western Asia (SDG),,2009,174639
Western Asia (SDG),,2010,171489
Western Asia (SDG),,2011,170817
Western Asia (SDG),,2012,184798
Western Asia (SDG),,2013,189406
Western Asia (SDG),,2014,188222
Western Asia and Northern Africa (SDG),,1990,793094
Western Asia and Northern Africa (SDG),,1991,765163
Western Asia and Northern Africa (SDG),,1992,739998
Western Asia and Northern Africa (SDG),,1993,714396
Western Asia and Northern Africa (SDG),,1994,688520
Western Asia and Northern Africa (SDG),,1995,661536
Western Asia and Northern Africa (SDG),,1996,633414
Western Asia and Northern Africa (SDG),,1997,606340
Western Asia and Northern Africa (SDG),,1998,581019
Western Asia and Northern Africa (SDG),,1999,560053
Western Asia and Northern Africa (SDG),,2000,533932
Western Asia and Northern Africa (SDG),,2001,513269
Western Asia and Northern Africa (SDG),,2002,492919
Western Asia and Northern Africa (SDG),,2003,474337
Western Asia and Northern Africa (SDG),,2004,458139
Western Asia and Northern Africa (SDG),,2005,444344
Western Asia and Northern Africa (SDG),,2006,433379
Western Asia and Northern Africa (SDG),,2007,424518
Western Asia and Northern Africa (SDG),,2008,417826
Western Asia and Northern Africa (SDG),,2009,409937
Western Asia and Northern Africa (SDG),,2010,405540
Western Asia and Northern Africa (SDG),,2011,403990
Western Asia and Northern Africa (SDG),,2012,414538
Western Asia and Northern Africa (SDG),,2013,416954
Western Asia and Northern Africa (SDG),,2014,413514
Western Europe (UNICEF),,1990,70638
Western Europe (UNICEF),,1991,67479
Western Europe (UNICEF),,1992,63609
Western Europe (UNICEF),,1993,59265
Western Europe (UNICEF),,1994,54943
Western Europe (UNICEF),,1995,50853
Western Europe (UNICEF),,1996,47443
Western Europe (UNICEF),,1997,44723
Western Europe (UNICEF),,1998,42280
Western Europe (UNICEF),,1999,40201
Western Europe (UNICEF),,2000,38573
Western Europe (UNICEF),,2001,36981
Western Europe (UNICEF),,2002,35316
Western Europe (UNICEF),,2003,34005
Western Europe (UNICEF),,2004,32980
Western Europe (UNICEF),,2005,31987
Western Europe (UNICEF),,2006,31105
Western Europe (UNICEF),,2007,30387
Western Europe (UNICEF),,2008,29800
Western Europe (UNICEF),,2009,29019
Western Europe (UNICEF),,2010,28094
Western Europe (UNICEF),,2011,27155
Western Europe (UNICEF),,2012,26216
Western Europe (UNICEF),,2013,25353
Western Europe (UNICEF),,2014,24726
World,OWID_WRL,1990,14463727
World,OWID_WRL,1991,14198192
World,OWID_WRL,1992,13797084
World,OWID_WRL,1993,13518391
World,OWID_WRL,1994,13330322
World,OWID_WRL,1995,12930761
World,OWID_WRL,1996,12620300
World,OWID_WRL,1997,12288143
World,OWID_WRL,1998,11952496
World,OWID_WRL,1999,11588619
World,OWID_WRL,2000,11257528
World,OWID_WRL,2001,10923075
World,OWID_WRL,2002,10565454
World,OWID_WRL,2003,10215361
World,OWID_WRL,2004,9940550
World,OWID_WRL,2005,9560560
World,OWID_WRL,2006,9228285
World,OWID_WRL,2007,8936163
World,OWID_WRL,2008,8733085
World,OWID_WRL,2009,8398179
World,OWID_WRL,2010,8166318
World,OWID_WRL,2011,7890121
World,OWID_WRL,2012,7671635
World,OWID_WRL,2013,7452510
World,OWID_WRL,2014,7221021
Yemen,YEM,1990,89496
Yemen,YEM,1991,89403
Yemen,YEM,1992,89455
Yemen,YEM,1993,89621
Yemen,YEM,1994,89496
Yemen,YEM,1995,88930
Yemen,YEM,1996,86877
Yemen,YEM,1997,84479
Yemen,YEM,1998,82379
Yemen,YEM,1999,79963
Yemen,YEM,2000,77227
Yemen,YEM,2001,73957
Yemen,YEM,2002,70861
Yemen,YEM,2003,68298
Yemen,YEM,2004,65941
Yemen,YEM,2005,63590
Yemen,YEM,2006,61561
Yemen,YEM,2007,59558
Yemen,YEM,2008,57680
Yemen,YEM,2009,56447
Yemen,YEM,2010,56097
Yemen,YEM,2011,56820
Yemen,YEM,2012,58044
Yemen,YEM,2013,58489
Yemen,YEM,2014,59811
Zambia,ZMB,1990,69662
Zambia,ZMB,1991,71435
Zambia,ZMB,1992,72944
Zambia,ZMB,1993,73965
Zambia,ZMB,1994,74482
